3.00,5.00,3.00,0.00,2.00,8.00,3.00,0.25,4.00,3.00,1.00,16.00,1.00,0.00,12.00,0.00,0.00,0.00,21.89,8.00,1401.09,0.06,42.00,0.13,77.84,175.14,0.00,2.00,4.00,15.00,0.16,16.00,26.00,9.00,9.00,19.00,14.29,12.00,1.00
0.00,1.00,4.00,2.00,4.00,0.00,1.00,0.25,0.00,1.00,1.00,5.00,1.00,0.00,2.00,0.00,1.00,1.00,22.58,8.13,1490.75,0.06,44.00,0.12,82.82,183.48,1.00,0.00,0.00,6.00,0.10,13.00,31.00,8.00,10.00,10.00,75.00,4.00,1.00
7.00,3.00,1.00,0.00,2.00,4.00,2.00,0.20,2.00,2.00,1.00,8.00,1.00,0.00,10.00,0.00,2.00,1.00,11.68,12.00,1682.18,0.05,33.00,0.08,93.45,140.18,0.00,1.00,2.00,8.00,0.09,14.00,19.00,7.00,12.00,22.00,16.67,10.00,1.00
2.00,5.00,4.00,1.00,0.00,8.00,3.00,0.20,4.00,2.00,0.00,14.00,1.00,0.00,14.00,0.00,0.00,0.00,29.73,6.79,1368.94,0.07,44.00,0.15,76.05,201.74,0.00,2.00,4.00,13.00,0.16,19.00,25.00,14.00,10.00,19.00,6.67,15.00,1.00
0.00,1.00,1.00,0.00,3.00,0.00,1.00,0.20,0.00,1.00,1.00,2.00,1.00,0.00,5.00,0.00,0.00,0.00,17.90,9.10,1481.92,0.05,36.00,0.11,82.33,162.85,1.00,0.00,0.00,3.00,0.10,14.00,22.00,10.00,13.00,10.00,37.50,5.00,1.00
3.00,3.00,3.00,0.00,0.00,4.00,2.00,0.20,2.00,2.00,1.00,12.00,1.00,0.00,10.00,0.00,0.00,0.00,20.57,8.56,1505.78,0.06,44.00,0.12,83.65,176.00,0.00,1.00,2.00,12.00,0.13,22.00,22.00,9.00,7.00,15.00,0.00,10.00,1.00
2.00,1.00,1.00,0.00,1.00,0.00,1.00,0.14,0.00,1.00,1.00,4.00,1.00,0.00,7.00,0.00,1.00,1.00,13.45,11.00,1628.00,0.05,37.00,0.09,90.44,148.00,1.00,0.00,0.00,5.00,0.08,10.00,27.00,5.00,11.00,12.00,12.50,7.00,1.00
7.00,11.00,0.00,10.00,0.00,20.00,6.00,0.24,10.00,1.00,0.00,19.00,1.00,0.00,15.00,0.00,0.00,0.00,36.12,7.54,2052.58,0.09,63.00,0.13,114.03,272.28,0.00,5.00,10.00,15.00,0.18,28.00,35.00,13.00,7.00,34.00,40.00,25.00,1.00
0.00,5.00,4.00,0.00,0.00,8.00,3.00,0.43,4.00,2.00,0.00,13.00,1.00,0.00,7.00,0.00,2.00,0.00,11.89,13.13,2048.55,0.05,35.00,0.08,113.81,156.08,0.00,2.00,4.00,12.00,0.33,15.00,20.00,8.00,14.00,9.00,0.00,7.00,1.00
19.00,1.00,14.00,12.00,6.00,0.00,1.00,0.04,0.00,1.00,1.00,21.00,1.00,0.00,11.00,0.00,1.00,1.00,148.98,3.58,1912.92,0.18,99.00,0.28,106.27,533.84,1.00,0.00,0.00,22.00,0.02,43.00,56.00,36.00,6.00,50.00,62.07,23.00,1.00
3.00,1.00,1.00,7.00,0.00,0.00,1.00,0.13,0.00,1.00,1.00,8.00,1.00,0.00,1.00,0.00,0.00,0.00,48.37,5.36,1388.16,0.09,61.00,0.19,77.12,259.12,1.00,0.00,0.00,9.00,0.08,30.00,31.00,14.00,5.00,13.00,87.50,8.00,1.00
4.00,5.00,4.00,0.00,6.00,8.00,3.00,0.30,4.00,3.00,1.00,14.00,1.00,0.00,10.00,0.00,3.00,1.00,27.97,8.25,1903.71,0.08,48.00,0.12,105.76,230.75,0.00,2.00,4.00,13.00,0.14,22.00,26.00,16.00,12.00,22.00,37.50,10.00,1.00
1.00,5.00,1.00,0.00,7.00,8.00,1.00,0.10,4.00,1.00,1.00,12.00,1.00,0.00,10.00,0.00,1.00,1.00,14.41,11.92,2045.78,0.06,42.00,0.08,113.65,171.67,1.00,2.00,4.00,11.00,0.05,13.00,29.00,6.00,11.00,20.00,41.18,10.00,1.00
4.00,7.00,3.00,5.00,1.00,12.00,4.00,0.24,6.00,2.00,0.00,16.00,1.00,0.00,12.00,0.00,3.00,0.00,24.67,9.04,2014.11,0.07,48.00,0.11,111.89,222.91,0.00,3.00,6.00,14.00,0.17,23.00,25.00,14.00,11.00,24.00,33.33,17.00,0.00
0.00,5.00,2.00,1.00,1.00,8.00,3.00,0.21,4.00,3.00,1.00,12.00,1.00,0.00,13.00,0.00,3.00,1.00,27.53,7.50,1548.29,0.07,47.00,0.13,86.02,206.44,0.00,2.00,4.00,11.00,0.18,20.00,27.00,12.00,9.00,17.00,13.33,14.00,1.00
2.00,3.00,3.00,0.00,1.00,4.00,2.00,0.18,2.00,2.00,1.00,8.00,1.00,0.00,11.00,0.00,2.00,1.00,18.83,9.00,1525.13,0.06,38.00,0.11,84.73,169.46,0.00,1.00,2.00,8.00,0.13,15.00,23.00,10.00,12.00,16.00,8.33,11.00,1.00
4.00,1.00,1.00,1.00,3.00,0.00,1.00,0.07,0.00,1.00,1.00,4.00,1.00,0.00,13.00,0.00,0.00,0.00,51.96,6.18,1982.32,0.11,70.00,0.16,110.13,320.95,1.00,0.00,0.00,5.00,0.04,30.00,40.00,17.00,7.00,23.00,23.53,14.00,1.00
1.00,1.00,2.00,0.00,4.00,0.00,1.00,0.09,0.00,1.00,1.00,3.00,1.00,0.00,11.00,0.00,1.00,1.00,53.35,6.08,1971.59,0.11,69.00,0.16,109.53,324.33,1.00,0.00,0.00,4.00,0.06,33.00,36.00,19.00,7.00,18.00,26.67,11.00,1.00
3.00,6.00,3.00,0.00,3.00,4.00,1.00,0.06,2.00,1.00,1.00,15.00,1.00,0.00,17.00,0.00,1.00,1.00,22.16,9.33,1930.31,0.07,44.00,0.11,107.24,206.82,1.00,1.00,2.00,13.00,0.04,16.00,28.00,12.00,14.00,25.00,15.00,17.00,1.00
1.00,5.00,1.00,0.00,0.00,8.00,3.00,0.33,4.00,3.00,1.00,12.00,1.00,0.00,9.00,0.00,0.00,0.00,14.69,11.70,2011.18,0.06,38.00,0.09,111.73,171.90,0.00,2.00,4.00,11.00,0.25,18.00,20.00,10.00,13.00,12.00,0.00,9.00,1.00
3.00,5.00,0.00,5.00,0.00,8.00,3.00,0.27,4.00,1.00,0.00,12.00,1.00,0.00,6.00,0.00,3.00,1.00,13.67,11.43,1786.01,0.05,40.00,0.09,99.22,156.28,0.00,2.00,4.00,11.00,0.19,20.00,20.00,7.00,8.00,16.00,45.45,11.00,1.00
2.00,5.00,0.00,0.00,0.00,8.00,3.00,0.25,4.00,1.00,0.00,9.00,1.00,0.00,12.00,2.00,1.00,0.00,15.81,10.08,1607.39,0.05,39.00,0.10,89.30,159.41,0.00,2.00,4.00,8.00,0.19,11.00,28.00,6.00,11.00,16.00,0.00,12.00,1.00
4.00,7.00,2.00,0.00,21.00,10.00,4.00,0.36,4.00,3.00,0.00,11.00,4.00,1.00,11.00,0.00,4.00,1.00,16.32,10.11,1668.32,0.05,37.00,0.10,92.68,165.00,1.00,3.00,5.00,9.00,0.11,14.00,23.00,9.00,13.00,38.00,65.63,11.00,1.00
1.00,3.00,2.00,0.00,1.00,4.00,2.00,0.20,2.00,2.00,1.00,7.00,1.00,0.00,10.00,0.00,0.00,0.00,14.14,10.56,1577.39,0.05,34.00,0.09,87.63,149.34,0.00,1.00,2.00,7.00,0.14,13.00,21.00,8.00,13.00,14.00,9.09,10.00,1.00
0.00,5.00,2.00,2.00,0.00,8.00,3.00,0.33,4.00,1.00,0.00,15.00,1.00,0.00,7.00,0.00,0.00,0.00,29.74,7.00,1457.04,0.07,49.00,0.14,80.95,208.15,0.00,2.00,4.00,14.00,0.27,24.00,25.00,12.00,7.00,11.00,22.22,9.00,1.00
2.00,3.00,0.00,2.00,0.00,4.00,2.00,0.18,2.00,1.00,0.00,6.00,1.00,0.00,9.00,1.00,0.00,0.00,12.13,11.00,1467.81,0.04,32.00,0.09,81.55,133.44,0.00,1.00,2.00,6.00,0.13,11.00,21.00,6.00,12.00,15.00,18.18,11.00,1.00
2.00,3.00,0.00,2.00,0.00,4.00,2.00,0.18,2.00,1.00,0.00,6.00,1.00,0.00,9.00,1.00,2.00,1.00,12.13,11.00,1467.81,0.04,32.00,0.09,81.55,133.44,0.00,1.00,2.00,6.00,0.13,11.00,21.00,6.00,12.00,15.00,18.18,11.00,1.00
2.00,3.00,3.00,0.00,1.00,4.00,2.00,0.20,2.00,2.00,1.00,12.00,1.00,0.00,10.00,0.00,2.00,1.00,35.57,7.35,1922.93,0.09,55.00,0.14,106.83,261.51,0.00,1.00,2.00,12.00,0.13,25.00,30.00,17.00,10.00,15.00,9.09,10.00,1.00
0.00,5.00,4.00,0.00,0.00,8.00,3.00,0.43,4.00,2.00,0.00,13.00,1.00,0.00,7.00,0.00,0.00,0.00,11.89,13.13,2048.55,0.05,35.00,0.08,113.81,156.08,0.00,2.00,4.00,12.00,0.33,15.00,20.00,8.00,14.00,9.00,0.00,7.00,1.00
6.00,11.00,6.00,13.00,2.00,16.00,6.00,0.25,6.00,4.00,0.00,22.00,4.00,0.00,11.00,0.00,0.00,0.00,43.15,6.37,1749.95,0.09,56.00,0.16,97.22,274.79,0.00,5.00,8.00,18.00,0.18,22.00,34.00,19.00,11.00,34.00,57.69,24.00,1.00
3.00,5.00,3.00,1.00,8.00,8.00,3.00,0.23,4.00,3.00,1.00,16.00,1.00,0.00,12.00,0.00,3.00,1.00,23.67,9.09,1956.58,0.07,49.00,0.11,108.70,215.22,0.00,2.00,4.00,15.00,0.12,20.00,29.00,11.00,10.00,26.00,42.86,13.00,1.00
0.00,5.00,2.00,1.00,1.00,8.00,3.00,0.21,4.00,3.00,1.00,12.00,1.00,0.00,13.00,0.00,0.00,0.00,27.53,7.50,1548.29,0.07,47.00,0.13,86.02,206.44,0.00,2.00,4.00,11.00,0.18,20.00,27.00,12.00,9.00,17.00,13.33,14.00,1.00
0.00,5.00,4.00,0.00,0.00,6.00,3.00,0.33,2.00,3.00,1.00,11.00,3.00,1.00,9.00,0.00,3.00,1.00,17.65,9.60,1626.80,0.06,38.00,0.10,90.38,169.46,1.00,2.00,3.00,10.00,0.27,16.00,22.00,10.00,12.00,11.00,0.00,9.00,1.00
0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.13,0.00,1.00,1.00,1.00,1.00,0.00,8.00,2.00,1.00,1.00,26.41,8.18,1768.06,0.07,50.00,0.12,98.23,216.10,1.00,0.00,0.00,2.00,0.08,20.00,30.00,11.00,9.00,13.00,0.00,8.00,1.00
4.00,1.00,1.00,14.00,1.00,0.00,1.00,0.05,0.00,1.00,1.00,2.00,1.00,0.00,8.00,0.00,0.00,0.00,110.63,3.80,1594.44,0.14,84.00,0.26,88.58,420.00,1.00,0.00,0.00,3.00,0.03,41.00,43.00,27.00,5.00,29.00,65.22,22.00,1.00
3.00,5.00,3.00,4.00,0.00,8.00,3.00,0.30,4.00,2.00,0.00,13.00,1.00,0.00,6.00,0.00,2.00,0.00,17.51,9.55,1595.80,0.06,36.00,0.10,88.66,167.18,0.00,2.00,4.00,12.00,0.20,15.00,21.00,11.00,14.00,15.00,40.00,10.00,1.00
4.00,1.00,1.00,6.00,0.00,0.00,1.00,0.09,0.00,1.00,1.00,3.00,1.00,0.00,5.00,0.00,1.00,1.00,31.76,6.79,1462.28,0.07,47.00,0.15,81.24,215.49,1.00,0.00,0.00,4.00,0.06,19.00,28.00,14.00,10.00,17.00,54.55,11.00,1.00
22.00,1.00,12.00,12.00,88.00,0.00,1.00,0.05,0.00,1.00,1.00,18.00,1.00,0.00,10.00,0.00,0.00,0.00,107.19,4.00,1715.09,0.14,85.00,0.25,95.28,428.77,1.00,0.00,0.00,19.00,0.01,36.00,49.00,27.00,6.00,134.00,90.91,22.00,0.00
21.00,1.00,10.00,11.00,30.00,0.00,1.00,0.05,0.00,1.00,1.00,15.00,1.00,0.00,11.00,0.00,0.00,0.00,113.15,4.03,1841.77,0.15,89.00,0.25,102.32,456.51,1.00,0.00,0.00,16.00,0.01,39.00,50.00,29.00,6.00,75.00,78.85,22.00,1.00
18.00,1.00,13.00,15.00,10.00,0.00,1.00,0.04,0.00,1.00,1.00,21.00,1.00,0.00,9.00,0.00,1.00,1.00,126.99,3.77,1808.86,0.16,92.00,0.26,100.49,479.27,1.00,0.00,0.00,22.00,0.02,39.00,53.00,31.00,6.00,54.00,73.53,24.00,1.00
3.00,5.00,6.00,0.00,3.00,8.00,1.00,0.07,4.00,1.00,1.00,16.00,1.00,0.00,15.00,0.00,1.00,1.00,32.04,6.60,1396.03,0.07,45.00,0.15,77.56,211.52,1.00,2.00,4.00,15.00,0.04,18.00,27.00,15.00,11.00,23.00,16.67,15.00,1.00
21.00,1.00,11.00,11.00,30.00,0.00,1.00,0.05,0.00,1.00,1.00,16.00,1.00,0.00,11.00,0.00,1.00,1.00,127.35,3.75,1790.86,0.16,91.00,0.27,99.49,477.56,1.00,0.00,0.00,17.00,0.01,40.00,51.00,32.00,6.00,75.00,78.85,22.00,1.00
2.00,5.00,4.00,1.00,0.00,8.00,3.00,0.20,4.00,2.00,0.00,14.00,1.00,0.00,14.00,0.00,2.00,0.00,29.73,6.79,1368.94,0.07,44.00,0.15,76.05,201.74,0.00,2.00,4.00,13.00,0.16,19.00,25.00,14.00,10.00,19.00,6.67,15.00,1.00
16.00,1.00,10.00,12.00,8.00,0.00,1.00,0.05,0.00,1.00,1.00,17.00,1.00,0.00,8.00,0.00,0.00,0.00,98.83,3.96,1549.87,0.13,79.00,0.25,86.10,391.38,1.00,0.00,0.00,18.00,0.02,33.00,46.00,25.00,6.00,46.00,71.43,20.00,1.00
22.00,1.00,11.00,13.00,85.00,0.00,1.00,0.05,0.00,1.00,1.00,17.00,1.00,0.00,8.00,0.00,0.00,0.00,99.91,4.15,1723.85,0.14,83.00,0.24,95.77,415.00,1.00,0.00,0.00,18.00,0.01,36.00,47.00,26.00,6.00,130.00,92.45,21.00,1.00
4.00,5.00,4.00,0.00,6.00,8.00,3.00,0.30,4.00,3.00,1.00,14.00,1.00,0.00,10.00,0.00,0.00,0.00,27.97,8.25,1903.71,0.08,48.00,0.12,105.76,230.75,0.00,2.00,4.00,13.00,0.14,22.00,26.00,16.00,12.00,22.00,37.50,10.00,1.00
7.00,3.00,3.00,0.00,6.00,4.00,2.00,0.13,2.00,2.00,1.00,9.00,1.00,0.00,16.00,2.00,2.00,1.00,23.00,9.50,2075.87,0.07,49.00,0.11,115.33,218.51,0.00,1.00,2.00,9.00,0.06,19.00,30.00,11.00,11.00,31.00,27.27,16.00,1.00
5.00,3.00,1.00,0.00,2.00,4.00,2.00,0.25,2.00,2.00,1.00,8.00,1.00,0.00,8.00,0.00,2.00,1.00,10.97,13.00,1854.11,0.05,33.00,0.08,103.01,142.62,0.00,1.00,2.00,8.00,0.12,14.00,19.00,7.00,13.00,17.00,20.00,8.00,1.00
2.00,3.00,0.00,0.00,1.00,4.00,2.00,0.29,2.00,1.00,0.00,6.00,1.00,0.00,7.00,3.00,2.00,1.00,16.97,9.17,1426.24,0.05,36.00,0.11,79.24,155.59,0.00,1.00,2.00,6.00,0.17,15.00,21.00,9.00,11.00,12.00,12.50,7.00,1.00
0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.14,0.00,1.00,1.00,1.00,1.00,0.00,7.00,3.00,1.00,1.00,27.97,6.95,1352.57,0.06,45.00,0.14,75.14,194.49,1.00,0.00,0.00,2.00,0.08,17.00,28.00,11.00,9.00,13.00,0.00,7.00,1.00
1.00,7.00,2.00,0.00,1.00,12.00,4.00,0.36,6.00,2.00,0.00,14.00,1.00,0.00,11.00,0.00,0.00,0.00,16.80,9.00,1361.13,0.05,37.00,0.11,75.62,151.24,0.00,3.00,6.00,12.00,0.27,16.00,21.00,8.00,9.00,15.00,8.33,11.00,1.00
1.00,1.00,2.00,2.00,2.00,0.00,1.00,0.07,0.00,1.00,1.00,3.00,1.00,0.00,12.00,0.00,1.00,1.00,71.33,5.02,1798.80,0.12,73.00,0.20,99.93,358.20,1.00,0.00,0.00,4.00,0.05,33.00,40.00,23.00,7.00,19.00,25.00,14.00,1.00
23.00,1.00,14.00,10.00,12.00,0.00,1.00,0.04,0.00,1.00,1.00,21.00,1.00,0.00,14.00,0.00,0.00,0.00,134.27,3.82,1957.52,0.17,97.00,0.26,108.75,512.67,1.00,0.00,0.00,22.00,0.02,42.00,55.00,33.00,6.00,61.00,61.11,24.00,1.00
2.00,3.00,3.00,0.00,1.00,4.00,2.00,0.18,2.00,2.00,1.00,8.00,1.00,0.00,11.00,0.00,0.00,0.00,18.83,9.00,1525.13,0.06,38.00,0.11,84.73,169.46,0.00,1.00,2.00,8.00,0.13,15.00,23.00,10.00,12.00,16.00,8.33,11.00,1.00
5.00,6.00,4.00,4.00,3.00,4.00,4.00,0.25,2.00,3.00,0.00,14.00,4.00,1.00,12.00,0.00,2.00,0.00,23.64,8.75,1809.67,0.07,44.00,0.11,100.54,206.82,1.00,1.00,2.00,12.00,0.15,15.00,29.00,12.00,14.00,26.00,36.84,16.00,1.00
1.00,7.00,1.00,0.00,0.00,12.00,4.00,0.44,6.00,2.00,0.00,13.00,1.00,0.00,9.00,0.00,4.00,1.00,10.57,12.86,1747.72,0.05,32.00,0.08,97.10,135.93,0.00,3.00,6.00,11.00,0.33,15.00,17.00,7.00,12.00,12.00,0.00,9.00,1.00
2.00,5.00,1.00,0.00,0.00,8.00,3.00,0.30,4.00,2.00,0.00,12.00,1.00,0.00,10.00,0.00,0.00,0.00,26.35,7.50,1482.41,0.07,45.00,0.13,82.36,197.65,0.00,2.00,4.00,11.00,0.21,20.00,25.00,12.00,9.00,14.00,0.00,10.00,1.00
1.00,1.00,1.00,0.00,7.00,0.00,1.00,0.11,0.00,1.00,1.00,8.00,1.00,0.00,9.00,0.00,1.00,1.00,41.68,6.43,1722.60,0.09,62.00,0.16,95.70,267.96,1.00,0.00,0.00,9.00,0.05,30.00,32.00,14.00,6.00,19.00,43.75,9.00,1.00
6.00,11.00,6.00,13.00,2.00,16.00,6.00,0.25,6.00,4.00,0.00,22.00,4.00,0.00,11.00,0.00,2.00,0.00,43.15,6.37,1749.95,0.09,56.00,0.16,97.22,274.79,0.00,5.00,8.00,18.00,0.18,22.00,34.00,19.00,11.00,34.00,57.69,24.00,1.00
3.00,6.00,3.00,0.00,3.00,4.00,1.00,0.06,2.00,1.00,1.00,15.00,1.00,0.00,17.00,0.00,0.00,0.00,22.16,9.33,1930.31,0.07,44.00,0.11,107.24,206.82,1.00,1.00,2.00,13.00,0.04,16.00,28.00,12.00,14.00,25.00,15.00,17.00,1.00
18.00,3.00,4.00,2.00,0.00,4.00,2.00,0.17,2.00,2.00,1.00,11.00,1.00,0.00,10.00,0.00,1.00,0.00,24.55,8.85,1920.77,0.07,48.00,0.11,106.71,217.13,0.00,1.00,2.00,11.00,0.06,23.00,25.00,13.00,10.00,33.00,16.67,12.00,1.00
5.00,3.00,1.00,0.00,2.00,4.00,2.00,0.20,2.00,2.00,1.00,8.00,1.00,0.00,10.00,0.00,2.00,1.00,11.30,13.00,1910.29,0.05,34.00,0.08,106.13,146.95,0.00,1.00,2.00,8.00,0.10,14.00,20.00,7.00,13.00,20.00,16.67,10.00,1.00
2.00,1.00,1.00,0.00,1.00,0.00,1.00,0.14,0.00,1.00,1.00,2.00,1.00,0.00,7.00,0.00,0.00,0.00,10.80,13.75,2041.35,0.05,38.00,0.07,113.41,148.46,1.00,0.00,0.00,3.00,0.08,10.00,28.00,4.00,11.00,12.00,12.50,7.00,1.00
17.00,1.00,3.00,0.00,0.00,0.00,1.00,0.09,0.00,1.00,1.00,6.00,1.00,0.00,11.00,0.00,1.00,1.00,25.02,7.77,1511.69,0.06,45.00,0.13,83.98,194.49,1.00,0.00,0.00,7.00,0.03,19.00,26.00,11.00,9.00,31.00,0.00,11.00,1.00
5.00,3.00,1.00,0.00,2.00,4.00,2.00,0.25,2.00,2.00,1.00,8.00,1.00,0.00,8.00,0.00,2.00,1.00,10.08,12.00,1451.13,0.04,29.00,0.08,80.62,120.93,0.00,1.00,2.00,8.00,0.12,12.00,17.00,6.00,12.00,17.00,20.00,8.00,1.00
