3.00,19.00,8.00,2.00,10.00,9.00,5.00,35.00,48.03,17.61,14891.16,0.28,154.00,0.06,827.29,845.75,58.00,96.00,28.00,17.00,50.00,0.00
7.00,11.00,0.00,0.00,6.00,6.00,1.00,49.00,84.07,12.66,13465.69,0.35,178.00,0.08,748.09,1063.96,81.00,97.00,48.00,15.00,56.00,0.00
7.00,15.00,0.00,0.00,8.00,7.00,1.00,29.00,32.39,21.48,14940.47,0.23,129.00,0.05,830.03,695.61,52.00,77.00,23.00,19.00,38.00,1.00
1.00,15.00,0.00,0.00,8.00,5.00,1.00,31.00,30.49,21.44,14010.06,0.22,119.00,0.05,778.34,653.53,49.00,70.00,24.00,21.00,34.00,1.00
2.00,17.00,0.00,4.00,9.00,5.00,8.00,15.00,27.29,21.62,12754.41,0.20,118.00,0.05,708.58,590.00,49.00,69.00,17.00,15.00,23.00,1.00
3.00,27.00,0.00,0.00,14.00,7.00,12.00,36.00,27.19,20.59,11525.79,0.19,113.00,0.05,640.32,559.82,50.00,63.00,17.00,14.00,41.00,1.00
6.00,13.00,0.00,0.00,7.00,5.00,4.00,32.00,27.28,21.26,12333.82,0.19,109.00,0.05,685.21,580.09,47.00,62.00,21.00,19.00,40.00,1.00
21.00,18.00,0.00,0.00,12.00,7.00,1.00,55.00,35.75,20.92,15645.96,0.25,147.00,0.05,869.22,747.86,53.00,94.00,19.00,15.00,78.00,0.00
1.00,9.00,0.00,0.00,5.00,2.00,1.00,17.00,12.80,30.86,12190.34,0.13,93.00,0.03,677.24,395.06,36.00,57.00,7.00,12.00,20.00,1.00
8.00,7.00,0.00,0.00,4.00,4.00,1.00,32.00,57.02,16.75,15996.73,0.32,171.00,0.06,888.71,955.03,67.00,104.00,32.00,16.00,42.00,1.00
4.00,9.00,0.00,0.00,5.00,1.00,4.00,27.00,27.38,22.10,13370.50,0.20,121.00,0.05,742.81,605.00,39.00,82.00,15.00,17.00,33.00,1.00
2.00,13.00,0.00,1.00,7.00,3.00,4.00,37.00,33.02,21.07,14653.15,0.23,129.00,0.05,814.06,695.61,51.00,78.00,23.00,19.00,42.00,1.00
11.00,23.00,0.00,0.00,12.00,11.00,1.00,44.00,53.50,15.32,12559.06,0.27,153.00,0.07,697.73,819.71,66.00,87.00,28.00,13.00,57.00,1.00
4.00,5.00,0.00,4.00,3.00,3.00,1.00,27.00,18.40,25.20,11687.28,0.15,104.00,0.04,649.29,463.78,42.00,62.00,10.00,12.00,42.00,1.00
7.00,17.00,0.00,9.00,9.00,6.00,1.00,33.00,24.07,22.94,12668.16,0.18,106.00,0.04,703.79,552.20,39.00,67.00,17.00,20.00,51.00,1.00
4.00,13.00,0.00,1.00,7.00,5.00,5.00,22.00,19.48,24.60,11788.75,0.16,95.00,0.04,654.93,479.22,41.00,54.00,15.00,18.00,31.00,1.00
5.00,5.00,0.00,0.00,4.00,4.00,1.00,33.00,40.53,19.25,15018.77,0.26,159.00,0.05,834.38,780.20,77.00,82.00,20.00,10.00,40.00,1.00
4.00,13.00,0.00,0.00,7.00,4.00,5.00,16.00,23.82,22.00,11528.19,0.17,103.00,0.05,640.46,524.01,44.00,59.00,17.00,17.00,22.00,1.00
5.00,5.00,0.00,2.00,3.00,1.00,1.00,25.00,11.91,31.57,11871.10,0.13,87.00,0.03,659.51,376.01,34.00,53.00,7.00,13.00,34.00,1.00
6.00,11.00,0.00,0.00,6.00,5.00,6.00,31.00,32.93,20.24,13488.42,0.22,127.00,0.05,749.36,666.49,50.00,77.00,21.00,17.00,39.00,1.00
25.00,13.00,1.00,12.00,7.00,3.00,5.00,34.00,20.08,27.64,15341.79,0.19,111.00,0.04,852.32,555.00,43.00,68.00,14.00,18.00,75.00,1.00
14.00,17.00,9.00,22.00,9.00,2.00,5.00,16.00,21.17,24.57,12780.35,0.17,106.00,0.04,710.02,520.13,43.00,63.00,14.00,16.00,63.00,0.00
12.00,1.00,0.00,1.00,1.00,1.00,1.00,33.00,168.98,9.14,14115.60,0.51,245.00,0.11,784.20,1544.43,113.00,132.00,68.00,11.00,48.00,1.00
3.00,31.00,0.00,2.00,16.00,15.00,1.00,67.00,100.54,10.94,12035.65,0.37,204.00,0.09,668.65,1100.03,93.00,111.00,34.00,8.00,74.00,0.00
3.00,23.00,0.00,0.00,12.00,8.00,12.00,28.00,23.61,26.18,16183.91,0.21,130.00,0.04,899.11,618.14,36.00,94.00,11.00,16.00,35.00,1.00
3.00,15.00,0.00,17.00,8.00,5.00,4.00,38.00,28.79,22.89,15081.63,0.22,123.00,0.04,837.87,658.98,53.00,70.00,22.00,19.00,60.00,1.00
3.00,13.00,0.00,0.00,7.00,4.00,1.00,21.00,17.20,27.04,12572.88,0.16,93.00,0.04,698.49,465.00,37.00,56.00,13.00,19.00,26.00,1.00
6.00,13.00,0.00,0.00,7.00,4.00,6.00,13.00,21.33,23.75,12033.00,0.17,98.00,0.04,668.50,506.65,38.00,60.00,16.00,20.00,22.00,1.00
5.00,19.00,0.00,4.00,10.00,6.00,8.00,25.00,27.20,23.00,14386.70,0.21,116.00,0.04,799.26,625.51,46.00,70.00,21.00,21.00,36.00,0.00
1.00,5.00,3.00,0.00,3.00,2.00,1.00,21.00,17.76,28.88,14808.10,0.17,115.00,0.03,822.67,512.83,33.00,82.00,8.00,14.00,28.00,1.00
4.00,17.00,0.00,3.00,9.00,4.00,9.00,17.00,17.76,26.25,12236.56,0.16,95.00,0.04,679.81,466.15,35.00,60.00,12.00,18.00,27.00,1.00
3.00,13.00,0.00,0.00,7.00,7.00,1.00,20.00,22.10,25.50,14369.81,0.19,109.00,0.04,798.32,563.52,51.00,58.00,18.00,18.00,25.00,1.00
6.00,9.00,0.00,5.00,5.00,1.00,1.00,27.00,19.98,26.73,14273.53,0.18,115.00,0.04,792.97,534.04,42.00,73.00,11.00,14.00,44.00,1.00
4.00,9.00,0.00,0.00,5.00,5.00,1.00,41.00,35.03,21.35,15966.75,0.25,147.00,0.05,887.04,747.86,61.00,86.00,20.00,14.00,47.00,1.00
8.00,15.00,0.00,2.00,8.00,4.00,7.00,28.00,26.40,22.69,13595.95,0.20,115.00,0.04,755.33,599.09,43.00,72.00,18.00,19.00,40.00,1.00
0.00,13.00,0.00,0.00,7.00,3.00,4.00,12.00,32.35,19.50,12301.49,0.21,124.00,0.05,683.42,630.85,39.00,85.00,17.00,17.00,14.00,1.00
7.00,15.00,1.00,3.00,8.00,1.00,5.00,22.00,15.48,27.62,11809.75,0.14,88.00,0.04,656.10,427.50,39.00,49.00,12.00,17.00,38.00,1.00
1.00,21.00,0.00,0.00,11.00,11.00,11.00,20.00,30.10,21.47,13878.22,0.22,126.00,0.05,771.01,646.29,51.00,75.00,19.00,16.00,23.00,1.00
16.00,13.00,7.00,18.00,7.00,6.00,1.00,35.00,51.44,15.00,11575.03,0.26,146.00,0.07,643.06,771.67,60.00,86.00,26.00,13.00,79.00,0.00
6.00,15.00,0.00,5.00,8.00,8.00,6.00,31.00,24.30,24.50,14583.21,0.20,117.00,0.04,810.18,595.23,49.00,68.00,17.00,17.00,45.00,0.00
0.00,5.00,0.00,0.00,3.00,3.00,1.00,21.00,26.50,22.67,13616.95,0.20,139.00,0.04,756.50,600.75,68.00,71.00,12.00,8.00,23.00,1.00
6.00,13.00,0.00,0.00,7.00,4.00,3.00,38.00,35.33,20.17,14369.55,0.24,129.00,0.05,798.31,712.54,44.00,85.00,24.00,22.00,46.00,1.00
1.00,11.00,1.00,0.00,6.00,4.00,1.00,20.00,25.74,21.18,11541.18,0.18,109.00,0.05,641.18,545.00,48.00,61.00,17.00,15.00,24.00,1.00
4.00,27.00,1.00,0.00,14.00,2.00,9.00,42.00,29.65,22.29,14723.62,0.22,125.00,0.04,817.98,660.68,52.00,73.00,21.00,18.00,51.00,1.00
7.00,5.00,0.00,0.00,3.00,2.00,1.00,22.00,44.34,18.35,14923.78,0.27,149.00,0.05,829.10,813.46,53.00,96.00,26.00,18.00,31.00,1.00
11.00,7.00,0.00,3.00,4.00,3.00,1.00,34.00,43.00,17.72,13500.28,0.25,135.00,0.06,750.02,761.92,63.00,72.00,32.00,18.00,50.00,1.00
3.00,7.00,0.00,1.00,4.00,3.00,4.00,22.00,15.90,27.20,11762.38,0.14,92.00,0.04,653.47,432.44,34.00,58.00,10.00,16.00,28.00,1.00
3.00,19.00,1.00,3.00,10.00,2.00,1.00,22.00,29.99,19.98,11966.77,0.20,115.00,0.05,664.82,599.09,47.00,68.00,20.00,17.00,31.00,1.00
2.00,13.00,0.00,0.00,7.00,1.00,1.00,22.00,41.74,16.92,11954.35,0.24,131.00,0.06,664.13,706.39,55.00,76.00,26.00,16.00,26.00,1.00
1.00,7.00,0.00,0.00,4.00,4.00,1.00,35.00,45.10,17.78,14247.85,0.27,165.00,0.06,791.55,801.57,79.00,86.00,20.00,9.00,38.00,1.00
2.00,11.00,0.00,0.00,6.00,5.00,1.00,35.00,36.48,20.89,15925.61,0.25,138.00,0.05,884.76,762.25,65.00,73.00,28.00,18.00,39.00,0.00
2.00,19.00,0.00,1.00,10.00,5.00,8.00,43.00,41.05,19.84,16156.66,0.27,152.00,0.05,897.59,814.35,62.00,90.00,25.00,16.00,48.00,1.00
8.00,8.00,0.00,1.00,6.00,5.00,1.00,34.00,39.94,19.64,15409.74,0.26,139.00,0.05,856.10,784.50,50.00,89.00,28.00,22.00,45.00,0.00
7.00,6.00,0.00,1.00,4.00,4.00,1.00,27.00,43.45,17.04,12609.11,0.25,134.00,0.06,700.51,740.16,53.00,81.00,28.00,18.00,37.00,1.00
12.00,1.00,9.00,4.00,1.00,1.00,1.00,30.00,109.66,11.06,13423.09,0.40,208.00,0.09,745.73,1213.24,104.00,104.00,47.00,10.00,57.00,1.00
4.00,11.00,0.00,6.00,6.00,2.00,4.00,24.00,26.70,23.00,14122.17,0.20,117.00,0.04,784.57,614.01,46.00,71.00,19.00,19.00,37.00,0.00
5.00,21.00,0.00,1.00,11.00,2.00,11.00,35.00,22.20,23.75,12524.14,0.18,102.00,0.04,695.79,527.33,38.00,64.00,16.00,20.00,43.00,1.00
7.00,13.00,0.00,6.00,7.00,4.00,1.00,39.00,83.05,12.00,11959.90,0.33,174.00,0.08,664.44,996.66,82.00,92.00,41.00,12.00,54.00,1.00
11.00,7.00,0.00,0.00,4.00,3.00,1.00,30.00,39.66,17.86,12647.85,0.24,137.00,0.06,702.66,708.28,50.00,87.00,21.00,15.00,43.00,0.00
8.00,4.00,0.00,0.00,3.00,3.00,1.00,23.00,27.43,20.59,11627.79,0.19,114.00,0.05,645.99,564.78,50.00,64.00,17.00,14.00,33.00,1.00
4.00,13.00,0.00,0.00,7.00,2.00,6.00,35.00,26.28,21.50,12147.50,0.19,113.00,0.05,674.86,565.00,43.00,70.00,16.00,16.00,42.00,1.00
3.00,37.00,0.00,5.00,19.00,10.00,19.00,23.00,26.72,21.23,12044.99,0.19,118.00,0.05,669.17,567.27,49.00,69.00,15.00,13.00,36.00,1.00
8.00,23.00,2.00,6.00,12.00,9.00,6.00,63.00,86.26,13.59,15934.13,0.39,201.00,0.07,885.23,1172.41,92.00,109.00,44.00,13.00,81.00,0.00
6.00,1.00,0.00,0.00,1.00,1.00,1.00,19.00,25.32,22.40,12703.26,0.19,136.00,0.04,705.74,567.11,56.00,80.00,10.00,8.00,27.00,1.00
16.00,7.00,0.00,1.00,4.00,4.00,1.00,29.00,40.10,17.35,12067.30,0.23,129.00,0.06,670.41,695.61,42.00,87.00,23.00,19.00,48.00,0.00
7.00,5.00,0.00,0.00,3.00,1.00,1.00,26.00,36.65,17.74,11532.29,0.22,123.00,0.06,640.68,650.10,51.00,72.00,23.00,16.00,36.00,1.00
8.00,11.00,0.00,6.00,6.00,2.00,3.00,21.00,18.35,27.00,13376.33,0.17,100.00,0.04,743.13,495.42,39.00,61.00,13.00,18.00,38.00,1.00
11.00,1.00,0.00,1.00,1.00,1.00,1.00,28.00,91.40,11.50,12088.01,0.35,181.00,0.09,671.56,1051.13,69.00,112.00,42.00,14.00,43.00,1.00
7.00,15.00,0.00,0.00,8.00,3.00,4.00,25.00,15.99,31.17,15528.69,0.17,106.00,0.03,862.70,498.25,33.00,73.00,9.00,17.00,34.00,1.00
6.00,11.00,0.00,0.00,6.00,6.00,1.00,43.00,45.57,18.08,14898.51,0.27,146.00,0.06,827.69,824.00,59.00,87.00,31.00,19.00,53.00,1.00
9.00,12.00,1.00,2.00,7.00,6.00,1.00,40.00,32.50,20.87,14155.47,0.23,125.00,0.05,786.42,678.28,48.00,77.00,23.00,20.00,54.00,1.00
4.00,11.00,0.00,13.00,6.00,6.00,5.00,32.00,25.31,24.23,14852.51,0.20,116.00,0.04,825.14,613.11,51.00,65.00,20.00,19.00,51.00,1.00
11.00,15.00,0.00,0.00,8.00,7.00,1.00,46.00,40.37,19.24,14942.90,0.26,148.00,0.05,830.16,776.69,59.00,89.00,23.00,15.00,59.00,1.00
8.00,5.00,0.00,0.00,3.00,2.00,3.00,29.00,46.39,16.39,12460.75,0.25,141.00,0.06,692.26,760.32,59.00,82.00,27.00,15.00,37.00,1.00
15.00,3.00,0.00,10.00,2.00,2.00,1.00,38.00,82.09,11.97,11757.95,0.33,165.00,0.08,653.22,982.44,75.00,90.00,47.00,15.00,65.00,1.00
10.00,1.00,0.00,0.00,1.00,1.00,1.00,31.00,88.48,12.91,14754.70,0.38,221.00,0.08,819.71,1142.55,107.00,114.00,29.00,7.00,43.00,1.00
5.00,9.00,0.00,0.00,5.00,4.00,1.00,30.00,42.86,18.75,15068.12,0.27,150.00,0.05,837.12,803.63,65.00,85.00,26.00,15.00,37.00,1.00
6.00,13.00,0.00,5.00,7.00,3.00,6.00,31.00,32.65,21.77,15475.59,0.24,131.00,0.05,859.76,710.84,55.00,76.00,24.00,19.00,47.00,1.00
2.00,19.00,0.00,0.00,10.00,9.00,9.00,34.00,29.93,22.75,15492.52,0.23,124.00,0.04,860.70,680.99,52.00,72.00,24.00,21.00,40.00,1.00
2.00,9.00,0.00,4.00,8.00,4.00,1.00,43.00,35.01,20.74,15053.82,0.24,121.00,0.05,836.32,726.00,47.00,74.00,34.00,30.00,53.00,1.00
1.00,21.00,0.00,0.00,11.00,7.00,6.00,15.00,41.78,17.82,13265.09,0.25,144.00,0.06,736.95,744.47,56.00,88.00,22.00,14.00,18.00,1.00
1.00,15.00,0.00,0.00,8.00,7.00,8.00,47.00,44.27,19.09,16135.47,0.28,149.00,0.05,896.42,845.19,70.00,79.00,33.00,18.00,52.00,1.00
6.00,9.00,0.00,7.00,5.00,3.00,1.00,21.00,32.58,20.56,13777.00,0.22,122.00,0.05,765.39,670.01,47.00,75.00,24.00,21.00,36.00,1.00
4.00,15.00,1.00,4.00,8.00,6.00,1.00,39.00,32.74,21.08,14549.77,0.23,128.00,0.05,808.32,690.22,62.00,66.00,25.00,17.00,52.00,1.00
7.00,13.00,0.00,0.00,7.00,4.00,1.00,33.00,31.01,19.90,12288.08,0.21,116.00,0.05,682.67,617.34,44.00,72.00,21.00,19.00,42.00,0.00
7.00,15.00,0.00,0.00,8.00,6.00,6.00,36.00,37.60,20.67,16058.03,0.26,146.00,0.05,892.11,777.00,62.00,84.00,24.00,16.00,45.00,1.00
5.00,11.00,0.00,1.00,6.00,3.00,1.00,24.00,34.56,20.95,15171.91,0.24,139.00,0.05,842.88,724.11,55.00,84.00,21.00,16.00,32.00,1.00
2.00,9.00,0.00,0.00,5.00,2.00,5.00,27.00,24.38,23.74,13734.51,0.19,108.00,0.04,763.03,578.62,41.00,67.00,19.00,22.00,29.00,1.00
5.00,9.00,0.00,1.00,5.00,5.00,1.00,37.00,44.77,17.77,14144.41,0.27,141.00,0.06,785.80,795.78,58.00,83.00,31.00,19.00,46.00,1.00
2.00,9.00,0.00,0.00,5.00,4.00,1.00,29.00,29.55,20.31,12185.89,0.20,117.00,0.05,676.99,600.13,43.00,74.00,18.00,17.00,34.00,1.00
3.00,7.00,0.00,0.00,4.00,3.00,1.00,35.00,37.67,17.92,12096.92,0.23,126.00,0.06,672.05,675.05,56.00,70.00,25.00,16.00,40.00,1.00
4.00,7.00,0.00,0.00,4.00,3.00,4.00,25.00,21.25,26.21,14593.06,0.19,102.00,0.04,810.73,556.86,33.00,69.00,17.00,27.00,31.00,1.00
3.00,15.00,0.00,0.00,8.00,4.00,7.00,12.00,20.50,24.07,11876.51,0.16,97.00,0.04,659.81,493.48,38.00,59.00,15.00,19.00,17.00,1.00
5.00,11.00,0.00,2.00,6.00,6.00,1.00,49.00,46.37,18.37,15650.15,0.28,157.00,0.05,869.45,851.92,62.00,95.00,27.00,16.00,59.00,1.00
6.00,13.00,0.00,0.00,7.00,7.00,1.00,44.00,73.36,13.26,12890.28,0.32,166.00,0.08,716.13,972.42,76.00,90.00,43.00,15.00,52.00,0.00
7.00,11.00,0.00,4.00,6.00,5.00,3.00,29.00,41.25,18.58,14236.57,0.26,144.00,0.05,790.92,766.36,69.00,75.00,26.00,14.00,42.00,1.00
8.00,7.00,0.00,18.00,4.00,3.00,1.00,22.00,26.08,21.16,11676.18,0.18,103.00,0.05,648.68,551.83,49.00,54.00,22.00,19.00,50.00,0.00
2.00,15.00,0.00,6.00,8.00,3.00,8.00,19.00,27.86,20.63,11852.91,0.19,116.00,0.05,658.50,574.69,44.00,72.00,16.00,15.00,29.00,1.00
14.00,7.00,0.00,0.00,6.00,2.00,1.00,34.00,39.75,18.21,13186.34,0.24,127.00,0.05,732.57,723.96,75.00,52.00,35.00,17.00,51.00,1.00
10.00,7.00,0.00,6.00,4.00,4.00,1.00,71.00,184.32,8.07,12004.59,0.50,247.00,0.12,666.92,1487.52,115.00,132.00,57.00,8.00,89.00,1.00
8.00,14.00,4.00,7.00,8.00,7.00,6.00,55.00,39.38,20.00,15750.50,0.26,149.00,0.05,875.03,787.52,64.00,85.00,24.00,15.00,76.00,0.00
6.00,11.00,0.00,1.00,6.00,4.00,1.00,32.00,63.84,13.53,11680.72,0.29,153.00,0.07,648.93,863.51,77.00,76.00,37.00,13.00,41.00,0.00
4.00,5.00,0.00,0.00,3.00,2.00,1.00,15.00,26.83,22.35,13405.31,0.20,116.00,0.04,744.74,599.71,40.00,76.00,17.00,19.00,21.00,0.00
3.00,7.00,0.00,0.00,4.00,4.00,1.00,35.00,44.29,16.30,11760.93,0.24,133.00,0.06,653.38,721.69,55.00,78.00,27.00,16.00,41.00,1.00
11.00,5.00,0.00,0.00,3.00,2.00,1.00,27.00,22.69,22.67,11659.44,0.17,107.00,0.04,647.75,514.39,34.00,73.00,12.00,16.00,41.00,1.00
1.00,23.00,0.00,1.00,12.00,11.00,12.00,27.00,44.30,16.77,12464.70,0.25,131.00,0.06,692.48,743.09,52.00,79.00,31.00,20.00,31.00,0.00
6.00,11.00,0.00,0.00,6.00,5.00,4.00,28.00,30.57,21.25,13805.54,0.22,119.00,0.05,766.97,649.67,51.00,68.00,24.00,20.00,36.00,1.00
4.00,7.00,0.00,0.00,4.00,2.00,1.00,20.00,26.48,23.82,15030.31,0.21,123.00,0.04,835.02,630.90,45.00,78.00,17.00,18.00,26.00,1.00
8.00,11.00,0.00,0.00,6.00,5.00,4.00,29.00,30.46,19.83,11973.76,0.20,112.00,0.05,665.21,603.94,48.00,64.00,23.00,19.00,39.00,1.00
5.00,17.00,2.00,1.00,9.00,2.00,8.00,19.00,26.07,21.25,11771.70,0.18,108.00,0.05,653.98,553.96,45.00,63.00,18.00,17.00,29.00,1.00
12.00,13.00,2.00,1.00,7.00,6.00,3.00,33.00,53.49,17.00,15457.63,0.30,158.00,0.06,858.76,909.27,74.00,84.00,37.00,17.00,50.00,1.00
9.00,9.00,0.00,6.00,5.00,5.00,3.00,44.00,55.33,16.25,14611.66,0.30,161.00,0.06,811.76,899.18,65.00,96.00,32.00,16.00,61.00,1.00
6.00,7.00,0.00,0.00,4.00,4.00,1.00,32.00,45.36,16.32,12102.03,0.25,151.00,0.06,672.33,740.94,49.00,102.00,18.00,12.00,40.00,1.00
1.00,15.00,0.00,0.00,8.00,4.00,8.00,25.00,11.19,33.75,12748.70,0.13,86.00,0.03,708.26,377.74,27.00,59.00,6.00,15.00,29.00,1.00
11.00,9.00,0.00,10.00,5.00,4.00,1.00,31.00,40.49,19.00,14615.09,0.26,137.00,0.05,811.95,769.22,60.00,77.00,30.00,19.00,56.00,1.00
7.00,15.00,0.00,0.00,8.00,3.00,1.00,29.00,32.80,20.53,13824.90,0.22,145.00,0.05,768.05,673.36,73.00,72.00,16.00,9.00,38.00,0.00
4.00,22.00,0.00,3.00,13.00,5.00,1.00,51.00,32.52,20.63,13841.82,0.22,133.00,0.05,768.99,670.90,56.00,77.00,19.00,14.00,60.00,1.00
3.00,5.00,0.00,0.00,3.00,2.00,1.00,18.00,33.40,19.80,13092.53,0.22,126.00,0.05,727.36,661.24,44.00,82.00,20.00,18.00,23.00,1.00
10.00,8.00,2.00,2.00,6.00,6.00,1.00,38.00,34.74,18.81,12294.54,0.22,119.00,0.05,683.03,653.53,43.00,76.00,24.00,21.00,54.00,0.00
6.00,15.00,0.00,1.00,8.00,5.00,3.00,30.00,30.94,20.87,13476.01,0.22,119.00,0.05,748.67,645.73,48.00,71.00,23.00,20.00,39.00,0.00
2.00,11.00,0.00,1.00,6.00,5.00,3.00,21.00,14.63,31.17,14210.21,0.15,97.00,0.03,789.46,455.94,33.00,64.00,9.00,17.00,26.00,1.00
13.00,12.00,0.00,0.00,11.00,11.00,1.00,49.00,39.51,19.76,15426.61,0.26,143.00,0.05,857.03,780.70,52.00,91.00,25.00,19.00,64.00,0.00
3.00,10.00,0.00,4.00,6.00,4.00,1.00,36.00,29.41,20.45,12296.59,0.20,113.00,0.05,683.14,601.38,37.00,76.00,19.00,21.00,46.00,1.00
7.00,7.00,0.00,2.00,4.00,4.00,1.00,33.00,49.34,16.77,13882.89,0.28,149.00,0.06,771.27,827.63,65.00,84.00,31.00,16.00,44.00,1.00
10.00,15.00,0.00,1.00,8.00,8.00,8.00,45.00,33.73,20.63,14346.93,0.23,129.00,0.05,797.05,695.61,55.00,74.00,24.00,18.00,58.00,1.00
4.00,7.00,3.00,1.00,4.00,2.00,3.00,19.00,22.68,26.00,15330.08,0.20,108.00,0.04,851.67,589.62,36.00,72.00,18.00,26.00,30.00,0.00
9.00,11.00,0.00,7.00,6.00,2.00,5.00,34.00,24.87,25.20,15796.21,0.21,117.00,0.04,877.57,626.83,48.00,69.00,20.00,21.00,52.00,0.00
5.00,9.00,0.00,0.00,5.00,5.00,4.00,30.00,28.20,22.19,13888.67,0.21,122.00,0.05,771.59,625.77,47.00,75.00,18.00,17.00,37.00,1.00
10.00,7.00,0.00,11.00,4.00,3.00,1.00,31.00,53.47,16.34,14274.47,0.29,161.00,0.06,793.03,873.63,61.00,100.00,28.00,15.00,54.00,1.00
7.00,7.00,0.00,0.00,4.00,4.00,1.00,39.00,38.87,19.38,14604.40,0.25,138.00,0.05,811.36,753.40,56.00,82.00,26.00,18.00,48.00,0.00
6.00,33.00,1.00,20.00,17.00,16.00,16.00,26.00,40.31,18.75,14171.48,0.25,143.00,0.05,787.30,755.81,60.00,83.00,24.00,15.00,55.00,1.00
7.00,11.00,0.00,20.00,6.00,5.00,1.00,44.00,91.46,13.10,15703.49,0.40,193.00,0.08,872.42,1198.42,95.00,98.00,58.00,16.00,71.00,0.00
1.00,13.00,0.00,0.00,7.00,7.00,7.00,21.00,31.43,21.05,13930.05,0.22,129.00,0.05,773.89,661.68,50.00,79.00,19.00,16.00,24.00,1.00
3.00,13.00,0.00,0.00,7.00,6.00,5.00,42.00,75.60,13.33,13440.00,0.34,168.00,0.08,746.67,1008.00,80.00,88.00,48.00,16.00,45.00,0.00
11.00,15.00,0.00,8.00,11.00,5.00,1.00,40.00,32.07,20.83,13919.80,0.22,119.00,0.05,773.32,668.15,40.00,79.00,24.00,25.00,62.00,1.00
8.00,15.00,0.00,1.00,8.00,7.00,5.00,41.00,33.10,21.28,14986.79,0.23,129.00,0.05,832.60,704.27,56.00,73.00,25.00,19.00,52.00,0.00
4.00,9.00,0.00,3.00,5.00,3.00,1.00,36.00,50.45,17.82,16025.69,0.30,161.00,0.06,890.32,899.18,65.00,96.00,31.00,17.00,46.00,1.00
2.00,23.00,0.00,0.00,12.00,12.00,12.00,36.00,46.63,17.29,13945.85,0.27,146.00,0.06,774.77,806.44,59.00,87.00,29.00,17.00,40.00,1.00
7.00,33.00,1.00,20.00,17.00,16.00,16.00,25.00,40.03,18.75,14072.38,0.25,142.00,0.05,781.80,750.53,60.00,82.00,24.00,15.00,55.00,1.00
5.00,13.00,0.00,0.00,7.00,3.00,1.00,27.00,25.76,22.50,13041.92,0.19,117.00,0.04,724.55,579.64,48.00,69.00,16.00,15.00,34.00,1.00
1.00,11.00,0.00,3.00,6.00,6.00,6.00,13.00,9.87,37.64,13979.88,0.12,81.00,0.03,776.66,371.38,31.00,50.00,7.00,17.00,19.00,1.00
17.00,29.00,0.00,0.00,15.00,14.00,1.00,63.00,87.27,11.86,12282.72,0.35,192.00,0.08,682.37,1035.31,87.00,105.00,33.00,9.00,82.00,0.00
4.00,7.00,0.00,0.00,4.00,2.00,3.00,23.00,20.77,27.38,15572.12,0.19,110.00,0.04,865.12,568.69,49.00,61.00,17.00,19.00,27.00,1.00
8.00,9.00,0.00,1.00,5.00,3.00,4.00,34.00,37.88,18.27,12641.82,0.23,126.00,0.05,702.32,691.97,50.00,76.00,26.00,19.00,45.00,1.00
3.00,7.00,0.00,7.00,4.00,4.00,1.00,30.00,23.36,25.00,14598.00,0.19,119.00,0.04,811.00,583.92,50.00,69.00,15.00,15.00,42.00,0.00
1.00,3.00,0.00,0.00,2.00,2.00,1.00,28.00,31.05,21.47,14318.80,0.22,130.00,0.05,795.49,666.81,51.00,79.00,19.00,16.00,31.00,0.00
3.00,35.00,3.00,7.00,18.00,3.00,16.00,43.00,35.97,20.24,14733.34,0.24,135.00,0.05,818.52,727.96,49.00,86.00,23.00,19.00,58.00,0.00
1.00,17.00,0.00,0.00,9.00,4.00,1.00,31.00,18.77,27.69,14394.57,0.17,107.00,0.04,799.70,519.79,45.00,62.00,13.00,16.00,34.00,0.00
7.00,17.00,0.00,7.00,9.00,2.00,7.00,31.00,25.32,23.29,13740.44,0.20,115.00,0.04,763.36,589.87,44.00,71.00,17.00,18.00,49.00,1.00
3.00,15.00,0.00,1.00,8.00,8.00,1.00,39.00,48.26,15.44,11500.19,0.25,143.00,0.06,638.90,744.95,57.00,86.00,24.00,13.00,45.00,0.00
22.00,9.00,0.00,0.00,5.00,5.00,4.00,57.00,103.45,12.52,16205.79,0.43,206.00,0.08,900.32,1294.79,97.00,109.00,62.00,16.00,81.00,1.00
4.00,9.00,0.00,5.00,5.00,5.00,1.00,23.00,28.64,20.58,12128.64,0.20,114.00,0.05,673.81,589.37,46.00,68.00,19.00,17.00,34.00,1.00
3.00,9.00,0.00,1.00,5.00,5.00,1.00,28.00,36.01,18.93,12908.03,0.23,129.00,0.05,717.11,681.82,49.00,80.00,22.00,17.00,34.00,1.00
8.00,9.00,0.00,1.00,5.00,3.00,1.00,41.00,35.25,19.50,13402.82,0.23,134.00,0.05,744.60,687.32,52.00,82.00,20.00,15.00,52.00,1.00
2.00,17.00,0.00,1.00,9.00,2.00,6.00,20.00,14.36,28.80,11906.86,0.14,86.00,0.03,661.49,413.43,32.00,54.00,10.00,18.00,25.00,1.00
8.00,15.00,0.00,5.00,8.00,7.00,4.00,46.00,41.47,19.33,15501.67,0.27,146.00,0.05,861.20,801.81,58.00,88.00,27.00,18.00,61.00,0.00
32.00,11.00,1.00,7.00,6.00,5.00,1.00,28.00,35.42,20.14,14372.52,0.24,135.00,0.05,798.47,713.53,47.00,88.00,21.00,18.00,70.00,0.00
