LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
2.0,5.0,0.0,0.0,0.0,8.0,3.0,0.6,4.0,2.0,1.0,0.33,10.0,1.0,0.0,5.0,0.0,9.6,9.17,806.67,0.03,22.0,0.11,44.81,88.0,0.33,2.0,4.0,9.0,0.33,11.0,11.0,6.0,10.0,9.0,0.0,5.0,b'N'
0.0,3.0,1.0,0.0,9.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,3.0,9.82,11.0,1188.0,0.04,27.0,0.09,66.0,108.0,0.5,1.0,2.0,6.0,0.11,10.0,17.0,5.0,11.0,18.0,56.25,7.0,b'N'
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.13,0.0,0.0,1.0,1.0,2.0,1.0,0.0,8.0,4.0,12.0,6.67,533.33,0.03,20.0,0.15,29.63,80.0,1.0,0.0,0.0,3.0,0.1,8.0,12.0,6.0,10.0,10.0,0.0,8.0,b'N'
4.0,3.0,5.0,0.0,0.0,0.0,2.0,0.2,0.0,0.0,2.0,1.0,10.0,1.0,0.0,10.0,1.0,34.4,4.0,550.43,0.05,33.0,0.25,30.58,137.61,0.5,0.0,0.0,10.0,0.13,16.0,17.0,12.0,6.0,15.0,0.0,10.0,b'N'
11.0,1.0,5.0,0.0,21.0,0.0,1.0,0.08,0.0,0.0,1.0,1.0,11.0,1.0,0.0,12.0,0.0,49.84,4.47,996.88,0.07,48.0,0.22,55.38,222.91,1.0,0.0,0.0,12.0,0.02,23.0,25.0,18.0,7.0,46.0,63.64,12.0,b'N'
0.0,5.0,1.0,1.0,1.0,0.0,3.0,0.43,0.0,0.0,2.0,0.67,10.0,1.0,0.0,6.0,0.0,14.06,8.67,1055.91,0.04,32.0,0.12,58.66,121.84,0.33,0.0,0.0,9.0,0.3,13.0,19.0,6.0,8.0,10.0,25.0,7.0,b'N'
2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.17,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,17.58,6.0,632.92,0.04,27.0,0.17,35.16,105.49,1.0,0.0,0.0,2.0,0.1,8.0,19.0,6.0,9.0,10.0,50.0,6.0,b'Y'
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0,1.0,2.0,1.0,0.0,10.0,2.0,15.9,6.43,656.91,0.03,25.0,0.16,36.5,102.19,1.0,0.0,0.0,3.0,0.08,9.0,16.0,7.0,10.0,12.0,0.0,10.0,b'N'
1.0,7.0,1.0,0.0,0.0,0.0,4.0,0.67,0.0,0.0,2.0,0.5,14.0,4.0,1.0,6.0,1.0,10.69,9.0,865.9,0.03,26.0,0.11,48.11,96.21,1.0,0.0,0.0,12.0,0.5,8.0,18.0,4.0,9.0,8.0,0.0,6.0,b'N'
0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.33,0.0,0.0,1.0,0.5,6.0,1.0,0.0,6.0,0.0,5.05,13.5,919.54,0.02,19.0,0.07,51.09,68.11,0.5,0.0,0.0,6.0,0.25,9.0,10.0,3.0,9.0,8.0,14.29,6.0,b'N'
1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,1.0,0.5,5.0,1.0,0.0,5.0,1.0,6.77,9.0,548.5,0.02,17.0,0.11,30.47,60.94,0.5,0.0,0.0,5.0,0.25,6.0,11.0,3.0,9.0,8.0,0.0,5.0,b'N'
5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.11,0.0,0.0,1.0,1.0,3.0,1.0,0.0,9.0,3.0,28.28,5.25,779.42,0.05,38.0,0.19,43.3,148.46,1.0,0.0,0.0,4.0,0.06,12.0,26.0,8.0,7.0,18.0,0.0,9.0,b'N'
0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.15,0.0,0.0,1.0,0.5,5.0,1.0,0.0,13.0,1.0,18.86,5.5,570.49,0.03,24.0,0.18,31.69,103.73,0.5,0.0,0.0,5.0,0.14,9.0,15.0,9.0,11.0,14.0,0.0,13.0,b'N'
10.0,1.0,5.0,0.0,6.0,0.0,1.0,0.07,0.0,0.0,1.0,1.0,6.0,1.0,0.0,14.0,0.0,38.55,5.41,1127.78,0.07,50.0,0.18,62.65,208.5,1.0,0.0,0.0,7.0,0.03,17.0,33.0,11.0,7.0,32.0,30.0,14.0,b'N'
4.0,5.0,1.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,2.0,0.67,10.0,1.0,0.0,6.0,0.0,11.62,9.75,1104.67,0.04,29.0,0.1,61.37,113.3,0.33,0.0,0.0,9.0,0.25,13.0,16.0,6.0,9.0,12.0,0.0,6.0,b'N'
5.0,1.0,1.0,2.0,0.0,0.0,1.0,0.11,0.0,0.0,1.0,1.0,2.0,1.0,0.0,7.0,3.0,19.64,5.5,594.0,0.04,27.0,0.18,33.0,108.0,1.0,0.0,0.0,3.0,0.05,11.0,16.0,8.0,8.0,19.0,22.22,9.0,b'N'
5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,21.49,6.6,936.12,0.05,41.0,0.15,52.01,141.84,1.0,0.0,0.0,2.0,0.08,11.0,30.0,5.0,6.0,13.0,0.0,6.0,b'N'
3.0,3.0,0.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,3.0,11.46,7.5,644.64,0.03,22.0,0.13,35.81,85.95,0.5,1.0,2.0,6.0,0.14,10.0,12.0,6.0,9.0,14.0,0.0,7.0,b'N'
2.0,1.0,2.0,4.0,0.0,0.0,1.0,0.17,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,16.78,6.29,663.06,0.04,27.0,0.16,36.84,105.49,1.0,0.0,0.0,4.0,0.1,11.0,16.0,7.0,8.0,10.0,66.67,6.0,b'N'
5.0,3.0,4.0,0.0,0.0,4.0,2.0,0.15,2.0,2.0,2.0,1.0,8.0,1.0,0.0,13.0,0.0,37.27,5.54,1143.35,0.07,47.0,0.18,63.52,206.44,0.5,1.0,2.0,8.0,0.1,18.0,29.0,13.0,8.0,20.0,0.0,13.0,b'N'
1.0,5.0,2.0,0.0,0.0,0.0,3.0,0.38,0.0,0.0,2.0,0.67,11.0,1.0,0.0,8.0,0.0,18.13,7.5,1020.0,0.05,34.0,0.13,56.67,136.0,0.33,0.0,0.0,10.0,0.27,9.0,25.0,6.0,10.0,11.0,0.0,8.0,b'N'
5.0,3.0,3.0,0.0,12.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,7.0,1.0,0.0,8.0,0.0,18.01,6.25,703.67,0.04,27.0,0.16,39.09,112.59,0.5,1.0,2.0,7.0,0.07,10.0,17.0,8.0,10.0,27.0,60.0,8.0,b'N'
4.0,5.0,1.0,0.0,0.0,8.0,3.0,0.3,4.0,2.0,2.0,0.67,11.0,1.0,0.0,10.0,0.0,21.06,5.85,720.66,0.04,29.0,0.17,40.04,123.19,0.33,2.0,4.0,10.0,0.19,13.0,16.0,10.0,9.0,16.0,0.0,10.0,b'N'
11.0,1.0,3.0,1.0,15.0,0.0,1.0,0.1,0.0,0.0,1.0,1.0,5.0,1.0,0.0,9.0,0.0,49.83,3.94,772.6,0.07,44.0,0.25,42.92,196.21,1.0,0.0,0.0,6.0,0.03,21.0,23.0,16.0,6.0,38.0,64.0,10.0,b'N'
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,12.33,7.2,639.44,0.03,24.0,0.14,35.52,88.81,0.5,1.0,2.0,6.0,0.2,9.0,15.0,5.0,8.0,10.0,0.0,7.0,b'N'
14.0,1.0,9.0,3.0,9.0,0.0,1.0,0.08,0.0,0.0,1.0,1.0,10.0,1.0,0.0,10.0,0.0,45.63,4.38,873.48,0.07,47.0,0.23,48.53,199.65,1.0,0.0,0.0,11.0,0.03,15.0,32.0,12.0,7.0,38.0,54.55,13.0,b'Y'
1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.17,0.0,0.0,1.0,0.5,6.0,1.0,0.0,11.0,1.0,10.7,9.0,867.02,0.03,29.0,0.11,48.17,96.34,0.5,0.0,0.0,6.0,0.14,12.0,17.0,4.0,6.0,14.0,8.33,12.0,b'N'
2.0,3.0,0.0,1.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,2.0,9.09,11.0,1100.0,0.03,25.0,0.09,61.11,100.0,0.5,1.0,2.0,6.0,0.17,10.0,15.0,5.0,11.0,12.0,12.5,8.0,b'N'
3.0,3.0,1.0,1.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,5.0,1.0,0.0,7.0,1.0,17.84,6.19,682.86,0.04,27.0,0.16,37.94,110.36,0.5,1.0,2.0,5.0,0.15,11.0,16.0,8.0,9.0,13.0,12.5,8.0,b'Y'
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,8.51,8.0,544.91,0.02,19.0,0.13,30.27,68.11,1.0,0.0,0.0,3.0,0.14,8.0,11.0,4.0,8.0,7.0,0.0,5.0,b'N'
3.0,3.0,0.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,12.33,7.2,639.44,0.03,24.0,0.14,35.52,88.81,0.5,1.0,2.0,6.0,0.17,9.0,15.0,5.0,8.0,12.0,0.0,7.0,b'N'
2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.22,0.0,0.0,2.0,1.0,7.0,1.0,0.0,9.0,3.0,16.35,6.75,744.94,0.04,27.0,0.15,41.39,110.36,0.5,0.0,0.0,7.0,0.17,12.0,15.0,8.0,9.0,12.0,0.0,9.0,b'N'
3.0,3.0,0.0,0.0,0.0,4.0,2.0,0.15,2.0,2.0,1.0,0.5,6.0,1.0,0.0,13.0,0.0,12.62,8.8,976.92,0.04,30.0,0.11,54.27,111.01,0.5,1.0,2.0,6.0,0.11,11.0,19.0,5.0,8.0,19.0,0.0,13.0,b'N'
2.0,7.0,0.0,0.0,0.0,0.0,4.0,0.8,0.0,0.0,1.0,0.25,13.0,4.0,1.0,5.0,2.0,7.17,12.0,1032.47,0.03,24.0,0.08,57.36,86.04,1.0,0.0,0.0,11.0,0.44,8.0,16.0,3.0,9.0,9.0,0.0,5.0,b'N'
0.0,5.0,1.0,0.0,0.0,0.0,3.0,0.6,0.0,0.0,2.0,0.67,11.0,1.0,0.0,5.0,1.0,4.61,13.5,840.64,0.02,18.0,0.07,46.7,62.27,0.33,0.0,0.0,10.0,0.5,6.0,12.0,2.0,9.0,6.0,0.0,5.0,b'N'
5.0,5.0,3.0,2.0,1.0,8.0,3.0,0.2,4.0,2.0,3.0,1.0,11.0,1.0,0.0,13.0,0.0,26.41,6.0,950.74,0.05,38.0,0.17,52.82,158.46,0.33,2.0,4.0,10.0,0.13,12.0,26.0,9.0,9.0,23.0,18.75,15.0,b'N'
1.0,5.0,2.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,2.0,0.67,11.0,1.0,0.0,6.0,0.0,18.13,7.5,1020.0,0.05,34.0,0.13,56.67,136.0,0.33,0.0,0.0,10.0,0.23,9.0,25.0,6.0,10.0,13.0,0.0,6.0,b'N'
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,10.81,8.1,709.31,0.03,23.0,0.12,39.41,87.57,1.0,0.0,0.0,2.0,0.14,9.0,14.0,5.0,9.0,7.0,0.0,4.0,b'N'
2.0,7.0,0.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,1.0,0.25,13.0,4.0,1.0,8.0,2.0,7.5,12.0,1079.34,0.03,26.0,0.08,59.96,89.95,1.0,0.0,0.0,11.0,0.33,9.0,17.0,3.0,8.0,12.0,0.0,8.0,b'N'
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,2.0,1.0,0.0,7.0,0.0,13.3,6.4,544.7,0.03,23.0,0.16,30.26,85.11,1.0,0.0,0.0,3.0,0.09,8.0,15.0,5.0,8.0,11.0,0.0,7.0,b'N'
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,2.0,1.0,0.0,7.0,1.0,17.94,6.75,817.52,0.04,31.0,0.15,45.42,121.11,1.0,0.0,0.0,3.0,0.09,9.0,22.0,6.0,9.0,11.0,0.0,7.0,b'N'
6.0,3.0,0.0,0.0,4.0,4.0,2.0,0.22,2.0,2.0,1.0,0.5,6.0,1.0,0.0,9.0,0.0,13.67,8.0,875.14,0.04,28.0,0.13,48.62,109.39,0.5,1.0,2.0,6.0,0.1,8.0,20.0,5.0,10.0,21.0,30.77,9.0,b'N'
2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,15.5,7.5,872.01,0.04,35.0,0.13,48.44,116.27,1.0,0.0,0.0,2.0,0.1,10.0,25.0,4.0,6.0,10.0,33.33,5.0,b'Y'
3.0,3.0,2.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,6.0,1.0,0.0,8.0,1.0,20.15,6.0,725.57,0.04,29.0,0.17,40.31,120.93,0.5,1.0,2.0,6.0,0.15,12.0,17.0,9.0,9.0,13.0,0.0,8.0,b'N'
2.0,3.0,1.0,0.0,1.0,0.0,2.0,0.29,0.0,0.0,2.0,1.0,5.0,1.0,0.0,7.0,3.0,17.79,5.63,562.94,0.03,24.0,0.18,31.27,100.08,0.5,0.0,0.0,5.0,0.18,9.0,15.0,8.0,10.0,11.0,12.5,7.0,b'N'
3.0,3.0,0.0,3.0,1.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,6.0,1.0,0.0,9.0,0.0,13.83,7.0,677.56,0.03,27.0,0.14,37.64,96.79,0.5,1.0,2.0,6.0,0.11,10.0,17.0,5.0,7.0,19.0,30.77,12.0,b'Y'
3.0,3.0,2.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,7.0,1.0,0.0,8.0,0.0,18.89,5.63,597.79,0.04,26.0,0.18,33.21,106.27,0.5,1.0,2.0,7.0,0.15,10.0,16.0,8.0,9.0,13.0,0.0,8.0,b'N'
14.0,1.0,10.0,3.0,7.0,0.0,1.0,0.07,0.0,0.0,1.0,1.0,11.0,1.0,0.0,11.0,0.0,59.86,4.16,1034.06,0.08,55.0,0.24,57.45,248.8,1.0,0.0,0.0,12.0,0.03,19.0,36.0,16.0,7.0,37.0,47.62,14.0,b'Y'
11.0,1.0,4.0,0.0,6.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,5.0,1.0,0.0,7.0,0.0,24.37,5.0,609.18,0.04,32.0,0.2,33.84,121.84,1.0,0.0,0.0,6.0,0.04,10.0,22.0,7.0,7.0,26.0,46.15,7.0,b'N'
5.0,1.0,2.0,0.0,1.0,0.0,1.0,0.17,0.0,0.0,1.0,1.0,3.0,1.0,0.0,6.0,1.0,19.22,6.19,735.95,0.04,28.0,0.16,40.89,118.94,1.0,0.0,0.0,4.0,0.07,9.0,19.0,8.0,11.0,14.0,14.29,6.0,b'N'
1.0,5.0,1.0,0.0,1.0,0.0,3.0,0.43,0.0,0.0,2.0,0.67,10.0,3.0,1.0,7.0,0.0,11.71,9.43,1041.34,0.04,26.0,0.11,57.85,110.45,1.0,0.0,0.0,9.0,0.3,11.0,15.0,7.0,12.0,10.0,12.5,7.0,b'N'
1.0,3.0,2.0,1.0,0.0,0.0,2.0,0.29,0.0,0.0,2.0,1.0,7.0,1.0,0.0,6.0,0.0,16.37,6.87,774.04,0.04,27.0,0.15,43.0,112.59,0.5,0.0,0.0,7.0,0.2,11.0,16.0,8.0,10.0,10.0,14.29,7.0,b'N'
4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,17.25,6.29,681.48,0.04,26.0,0.16,37.86,108.42,1.0,0.0,0.0,3.0,0.09,8.0,18.0,7.0,11.0,11.0,20.0,4.0,b'N'
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.13,0.0,0.0,1.0,1.0,6.0,1.0,0.0,8.0,1.0,31.52,5.56,972.99,0.06,46.0,0.18,54.06,175.14,1.0,0.0,0.0,7.0,0.11,20.0,26.0,9.0,5.0,9.0,0.0,8.0,b'N'
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.13,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,3.0,15.88,7.0,777.94,0.04,31.0,0.14,43.22,111.13,1.0,0.0,0.0,2.0,0.11,10.0,21.0,5.0,7.0,9.0,0.0,8.0,b'N'
1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,2.0,1.0,8.0,1.0,0.0,5.0,2.0,11.58,6.75,527.43,0.03,20.0,0.15,29.3,78.14,0.5,0.0,0.0,8.0,0.29,9.0,11.0,6.0,9.0,7.0,0.0,5.0,b'N'
2.0,3.0,0.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,12.33,7.2,639.44,0.03,24.0,0.14,35.52,88.81,0.5,1.0,2.0,6.0,0.18,9.0,15.0,5.0,8.0,11.0,0.0,7.0,b'N'
1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.13,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,25.9,5.14,685.11,0.04,36.0,0.19,38.06,133.22,1.0,0.0,0.0,2.0,0.08,12.0,24.0,7.0,6.0,12.0,77.78,8.0,b'N'
5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,2.0,1.0,0.0,7.0,1.0,18.52,6.75,843.89,0.04,32.0,0.15,46.88,125.02,1.0,0.0,0.0,3.0,0.07,9.0,23.0,6.0,9.0,15.0,12.5,7.0,b'N'
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,16.74,7.0,820.45,0.04,30.0,0.14,45.58,117.21,1.0,0.0,0.0,4.0,0.2,7.0,23.0,5.0,10.0,5.0,0.0,2.0,b'N'
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,14.98,6.0,539.15,0.03,23.0,0.17,29.95,89.86,1.0,0.0,0.0,3.0,0.13,6.0,17.0,5.0,10.0,8.0,0.0,5.0,b'N'
0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.29,0.0,0.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,20.44,6.86,961.25,0.05,33.0,0.15,53.4,140.18,0.5,0.0,0.0,6.0,0.22,8.0,25.0,7.0,12.0,9.0,0.0,7.0,b'N'
3.0,3.0,0.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,6.0,1.0,0.0,8.0,2.0,9.64,9.6,888.11,0.03,25.0,0.1,49.34,92.51,0.5,1.0,2.0,6.0,0.14,12.0,13.0,5.0,8.0,14.0,0.0,8.0,b'N'
1.0,5.0,5.0,0.0,1.0,0.0,3.0,0.27,0.0,0.0,3.0,1.0,14.0,3.0,1.0,11.0,0.0,27.63,5.32,781.48,0.05,34.0,0.19,43.42,146.95,1.0,0.0,0.0,13.0,0.2,13.0,21.0,11.0,9.0,15.0,8.33,11.0,b'N'
8.0,3.0,7.0,0.0,8.0,4.0,2.0,0.15,2.0,2.0,2.0,1.0,11.0,1.0,0.0,13.0,0.0,35.04,3.85,519.3,0.04,33.0,0.26,28.85,134.89,0.5,1.0,2.0,11.0,0.06,11.0,22.0,10.0,7.0,31.0,38.1,13.0,b'Y'
1.0,5.0,1.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,2.0,0.67,9.0,3.0,1.0,7.0,1.0,14.31,7.14,729.9,0.03,25.0,0.14,40.55,102.19,1.0,0.0,0.0,8.0,0.33,10.0,15.0,7.0,10.0,9.0,0.0,7.0,b'N'
1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.18,0.0,0.0,2.0,1.0,8.0,1.0,0.0,11.0,1.0,18.29,7.0,896.0,0.04,32.0,0.14,49.78,128.0,0.5,0.0,0.0,8.0,0.15,14.0,18.0,8.0,8.0,13.0,0.0,11.0,b'N'
8.0,3.0,0.0,0.0,8.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,5.0,1.0,0.0,5.0,0.0,16.18,6.43,668.57,0.03,26.0,0.16,37.14,104.0,0.5,1.0,2.0,5.0,0.09,10.0,16.0,7.0,9.0,22.0,61.54,5.0,b'N'
2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,16.45,5.71,537.21,0.03,23.0,0.18,29.84,94.01,1.0,0.0,0.0,2.0,0.1,8.0,15.0,7.0,10.0,10.0,33.33,4.0,b'N'
1.0,5.0,1.0,0.0,0.0,8.0,3.0,0.25,4.0,2.0,2.0,0.67,11.0,1.0,0.0,12.0,0.0,9.52,10.8,1110.22,0.03,27.0,0.09,61.68,102.8,0.33,2.0,4.0,10.0,0.2,12.0,15.0,5.0,9.0,15.0,0.0,12.0,b'N'
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,2.0,9.25,8.0,592.07,0.02,20.0,0.13,32.89,74.01,0.5,1.0,2.0,6.0,0.25,10.0,10.0,5.0,8.0,8.0,0.0,6.0,b'N'
1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.29,0.0,0.0,2.0,1.0,6.0,1.0,0.0,7.0,0.0,13.87,8.25,944.2,0.04,28.0,0.12,52.46,114.45,0.5,0.0,0.0,6.0,0.2,9.0,19.0,6.0,11.0,10.0,0.0,7.0,b'N'
0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,2.0,1.0,6.0,1.0,0.0,6.0,1.0,11.86,8.67,890.92,0.03,27.0,0.12,49.5,102.8,0.5,0.0,0.0,6.0,0.29,13.0,14.0,6.0,8.0,7.0,0.0,6.0,b'N'
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,8.22,9.0,666.08,0.02,20.0,0.11,37.0,74.01,1.0,0.0,0.0,3.0,0.14,8.0,12.0,4.0,9.0,7.0,0.0,5.0,b'N'
0.0,5.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,10.0,3.0,1.0,3.0,0.0,12.61,6.75,574.49,0.03,23.0,0.15,31.92,85.11,1.0,0.0,0.0,9.0,0.6,6.0,17.0,4.0,9.0,5.0,0.0,3.0,b'N'
1.0,5.0,1.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,1.0,0.33,10.0,1.0,0.0,7.0,1.0,11.62,9.75,1104.67,0.04,29.0,0.1,61.37,113.3,0.33,0.0,0.0,9.0,0.33,13.0,16.0,6.0,9.0,9.0,0.0,7.0,b'N'
2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.29,0.0,0.0,1.0,0.5,5.0,1.0,0.0,7.0,0.0,11.63,7.2,603.09,0.03,22.0,0.14,33.5,83.76,0.5,0.0,0.0,5.0,0.2,8.0,14.0,5.0,9.0,10.0,0.0,7.0,b'N'
1.0,5.0,1.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,2.0,0.67,10.0,3.0,1.0,6.0,2.0,8.38,10.0,837.62,0.03,22.0,0.1,46.53,83.76,1.0,0.0,0.0,9.0,0.33,8.0,14.0,4.0,10.0,9.0,0.0,6.0,b'N'
3.0,5.0,1.0,4.0,0.0,8.0,3.0,0.27,4.0,2.0,2.0,0.67,9.0,1.0,0.0,7.0,1.0,20.85,5.0,521.24,0.03,25.0,0.2,28.96,104.25,0.33,2.0,4.0,8.0,0.19,10.0,15.0,9.0,9.0,16.0,36.36,11.0,b'Y'
3.0,5.0,1.0,2.0,1.0,6.0,3.0,0.33,2.0,3.0,2.0,0.67,8.0,3.0,1.0,7.0,0.0,22.4,7.33,1204.38,0.05,38.0,0.14,66.91,164.23,1.0,2.0,3.0,7.0,0.2,12.0,26.0,9.0,11.0,15.0,30.0,9.0,b'Y'
4.0,1.0,3.0,0.0,9.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,4.0,1.0,0.0,5.0,0.0,18.91,5.5,572.0,0.03,26.0,0.18,31.78,104.0,1.0,0.0,0.0,5.0,0.05,11.0,15.0,8.0,8.0,20.0,64.29,5.0,b'N'
